ad_id,ad_keyword,ad_all_conversions_by_conversion_date
259368935504,fix it utilities,9.0
414540237777,fix it utilities,3.0
259368935504,fix it utility,1.0
448088392771,fix it utility,0.8
448088392774,registry mechanic,9.0
499117597112,registry mechanic,3.0
259369076582,registry mechanic,13.0
259369076594,registry mechanic,5.0
448088392774,registry mechanic,3.0
288199440138,cache cleaner,9.0
288199440144,cache cleaner,3.0
448088392777,cache cleaner,41.0
499117597115,cache cleaner,56.934551
288199440138,+cache +cleaner,13.0
288199440144,+cache +cleaner,1.0
448088392777,+cache +cleaner,1.0
288199440138,cache cleaner,14.0
448088392777,cache cleaner,1.0
288199440138,cache cleaner,22.0
288199440144,cache cleaner,5.0
448088392777,cache cleaner,1.0
499117597118,powersuite,1.5
311714711961,powersuite,56.0
311714711964,powersuite,1.0
311714711961,uniblue powersuite,5.0
448088392552,uniblue powersuite,1.5
311714711961,simplitec power suite,9.0
311714711964,simplitec power suite,1.0
311714711961,powersuite,69.0
311714711964,powersuite,5.0
448088392552,powersuite,4.0
311714711958,uniblue powersuite,1.0
311714711961,uniblue powersuite,62.0
311714711964,uniblue powersuite,4.0
448088392552,uniblue powersuite,3.0
311714711961,uniblue powersuite,75.0
311714711964,uniblue powersuite,7.0
250583296518,atf cleaner,1.0
250583296521,atf cleaner,5.0
250583296524,atf cleaner,22.0
250583296530,free download c cleaner,3.0
250583296533,free download c cleaner,3.0
271597733919,c cleaner download free,2.5
250583296530,c cleaner free download,3.0
250583296530,c cleaner free download,11.0
250583296533,c cleaner free download,3.0
250583296530,free c cleaner download,1.0
250583296533,free c cleaner download,5.0
250583296530,download c cleaner free,8.0
250583296533,download c cleaner free,1.0
250583296530,download free c cleaner,4.0
250583296533,download free c cleaner,4.0
250583296530,c cleaner download free,4.0
250583296539,free c cleaner,3.0
250583296539,c cleaner free,4.574992
250583296539,free c cleaner,2.0
250583296539,c cleaner free,1.0
250583296074,www c cleaner com,1.0
250583296071,c cleaner com,2.0
250583296074,www c cleaner,2.0
250583296071,c cleaner com,4.8
250583296074,c cleaner com,3.0
271597733718,c cleaner com,18.963129
250583296071,www c cleaner,11.939994
271597733718,www c cleaner,9.0
250583296200,c cleaner,85.944914
250583296203,c cleaner,3.0
271597733721,c cleaner,4.577543
250583296077,c cleaner,1.0
250583296200,c cleaner,148.7
250583296203,c cleaner,59.0
271597733721,c cleaner,2.0
250583296209,cc cleaner download,3.0
271597733724,cc cleaner download,4.0
250583296209,download cc cleaner,6.0
250583296209,download cc cleaner,15.0
250583296212,download cc cleaner,34.0
271597733724,download cc cleaner,1.0
250583296209,cc cleaner download,23.8
250583296212,cc cleaner download,64.0
250583296686,cc cleaner free download,1.0
250583296689,cc cleaner free download,3.0
250583296686,cc cleaner free download,8.0
250583296689,cc cleaner free download,4.0
250583296686,download cc cleaner free,6.0
250583296695,cc cleaner free,15.0
250583296698,cc cleaner free,22.0
250583296695,cc cleaner free,8.0
250583296695,free cc cleaner,3.0
250583296695,free cc cleaner,6.0
250583296698,free cc cleaner,2.0
250583296704,cc cleaner,227.610559
250583296707,cc cleaner,4.0
271597733937,cc cleaner,7.0
250583296701,cc cleaner,13.0
250583296704,cc cleaner,338.0
250583296707,cc cleaner,302.0
271597733937,cc cleaner,4.0
250583296218,cc cleaners,28.0
250583296221,cc cleaners,27.0
250583296218,cc cleaners,179.764393
271597733727,cc cleaners,8.0
250583296227,cccleaner,32.7
271597733730,cccleaner,3.0
250583296227,cccleaner,72.4
250583296230,cccleaner,67.0
271597733730,cccleaner,6.0
250583296236,cccleaner,58.1
250583296236,cccleaner,54.0
250583296239,cccleaner,64.0
250583296713,cccleaners,2.0
250583296716,cccleaners,3.0
250583296713,cccleaners,16.385032
271597733940,cccleaners,2.0
250583296251,ccleaner download free,3.0
250583296254,ccleaner download free,40.0
271597733739,ccleaner download free,2.0
250583296254,ccleaner download free,15.0
250583296257,ccleaner download free,32.0
271597733739,ccleaner download free,1.0
250583296263,free ccleaner,138.233335
271597733742,free ccleaner,3.0
250583296263,free ccleaner,19.8
250583296266,free ccleaner,8.4
250583296260,ccleaner free,1.5
250583296263,ccleaner free,409.528397
250583296266,ccleaner free,7.9
271597733742,ccleaner free,6.0
250583296260,ccleaner free,9.8
250583296263,ccleaner free,602.0
250583296266,ccleaner free,211.0
271597733742,ccleaner free,28.0
250583296722,ccleaner freeware,2.574946
250583296740,ccleaner com,5.5
250583296743,ccleaner com,1.2
271597733949,ccleaner com,6.0
250583296740,www ccleaner,5.0
250583296740,www ccleaner,11.0
250583296743,www ccleaner,19.0
271597733949,www ccleaner,13.0
250583296740,http www ccleaner com,1.0
250583296737,ccleaner com,1.0
250583296740,ccleaner com,11.0
250583296743,ccleaner com,30.0
250583296743,http www piriform com ccleaner,2.0
250583296740,ccleaner com free download,3.0
250583296269,ccleaner,64.200001
250583296272,ccleaner,1909.526667
250583296275,ccleaner,1238.385713
271597733745,ccleaner,174.0
250583296269,ccleaner,31.800686
250583296272,ccleaner,1147.918466
250583296275,ccleaner,68.061285
271597733745,ccleaner,224.214365
250583296746,crapcleaner com,1.0
250583296749,crapcleaner com,2.0
250583296752,crapcleaner com,9.0
250583296281,crapcleaner,7.0
271597733748,crapcleaner,47.499272
250583296281,crapcleaner,6.0
250583296758,free pc cleaner,35.481217
250583296761,free pc cleaner,1.0
271597733955,free pc cleaner,6.6
250583296758,pc cleaner free,42.892352
250583296761,pc cleaner free,4.2
271597733955,pc cleaner free,3.0
250583296755,free pc cleaner,7.0
250583296758,free pc cleaner,65.5
250583296761,free pc cleaner,349.0
271597733955,free pc cleaner,86.0
250583296755,pc cleaner free,57.0
250583296758,pc cleaner free,758.0
250583296761,pc cleaner free,1911.0
271597733955,pc cleaner free,89.0
250583296758,absolutely free pc cleaner,7.0
250583296761,absolutely free pc cleaner,10.0
271597733754,pc cleaner freeware,30.368546
248612371678,pc cleaner freeware,14.0
250583296296,pc cleaner freeware,30.0
250583296299,pc cleaner freeware,3.0
250583296302,pc cleaner freeware,10.0
250583296305,pc cleaner freeware,19.0
271597733754,pc cleaner freeware,6.0
271597733958,avast cleaner,4.0
248612371666,pc cleaner pro,9.0
250583296776,pc cleaner pro,13.0
250583296779,pc cleaner pro,1.0
271597733958,pc cleaner pro,32.442576
248612371666,pc cleaner pro,51.9
250583296764,pc cleaner pro,1.0
250583296767,pc cleaner pro,58.5
250583296770,pc cleaner pro,66.4
250583296773,pc cleaner pro,6.0
250583296776,pc cleaner pro,57.0
250583296779,pc cleaner pro,78.0
271597733958,pc cleaner pro,14.5
248612371666,avast cleanup,6.5
250583296767,avast cleanup,10.287905
250583296776,avast cleanup,9.0
250583296779,avast cleanup,3.0
271597733958,avast cleanup,3.0
248612371666,avast cleanup,30.5
250583296764,avast cleanup,1.0
250583296767,avast cleanup,24.3
250583296770,avast cleanup,7.2
250583296773,avast cleanup,1.0
250583296776,avast cleanup,28.5
250583296779,avast cleanup,12.0
271597733958,avast cleanup,4.0
250583296767,avast cleanup free,3.0
250583296776,avast cleanup free,1.0
248612371666,avast clean,3.0
250583296776,avast clean,4.0
248612371666,avast cleanup download,3.0
250583296767,avast cleanup download,3.5
248612371666,avast cleanup premium,3.0
250583296767,avast cleanup premium,6.0
271597733958,avast cleanup premium,3.0
248612371666,avast cleanup premium,4.0
250583296767,avast cleanup premium,3.0
250583296770,avast cleanup premium,5.8
250583296776,avast cleanup premium,8.0
250583296779,avast cleanup premium,1.0
250583296776,avast cleanup premium download,7.0
248612371666,cleanup premium,4.0
250583296764,cleanup premium,1.0
250583296767,cleanup premium,6.0
250583296770,cleanup premium,4.0
250583296776,cleanup premium,5.0
250583296779,cleanup premium,2.0
250583296767,avast cleanup premium download,1.2
250583296776,cleanup premium,1.0
271597733958,cleanup premium,3.0
248612371669,pc cleaner,58.349439
250583296785,pc cleaner,29.534879
250583296794,pc cleaner,33.556246
271597733961,pc cleaner,162.490565
385318313892,pc cleaner,246.291735
248612371669,pc file cleaner,37.678162
250583296785,pc file cleaner,24.608378
250583296794,pc file cleaner,29.637805
271597733961,pc file cleaner,62.966668
385318313892,pc file cleaner,34.0
248612371669,pc cleaner,420.488888
250583296782,pc cleaner,16.0
250583296785,pc cleaner,274.922222
250583296788,pc cleaner,487.2
250583296791,pc cleaner,14.5
250583296794,pc cleaner,279.462224
250583296797,pc cleaner,420.0
271597733961,pc cleaner,112.3
385318313892,pc cleaner,4034.592379
248612371669,windows xp registry cleaner,6.0
250583296785,windows xp registry cleaner,7.0
250583296794,windows xp registry cleaner,4.0
271597733961,windows xp registry cleaner,7.0
248612371669,tune pc,8.0
250583296785,tune pc,9.0
250583296794,tune pc,17.883261
271597733961,tune pc,29.197844
385318313892,tune pc,36.117203
250583296785,windows system cleaner,5.0
271597733961,windows system cleaner,5.952482
385318313892,windows system cleaner,14.0
248612371669,optimizer software,23.5
250583296785,optimizer software,9.0
250583296788,optimizer software,1.0
250583296794,optimizer software,22.0
271597733961,optimizer software,35.705961
385318313892,optimizer software,77.878759
248612371669,cleaner for windows,29.203717
250583296785,cleaner for windows,37.061301
250583296794,cleaner for windows,26.0
250583296797,cleaner for windows,6.0
271597733961,cleaner for windows,48.633333
385318313892,cleaner for windows,54.267051
250583296794,best windows cleaner,3.0
385318313892,best pc cleaner software,1.112405
248612371669,best pc fixer,9.0
250583296785,best pc fixer,5.633334
250583296794,best pc fixer,9.0
271597733961,best pc fixer,18.0
385318313892,best pc fixer,21.066667
250583296785,best pc utilities software,6.0
250583296794,best pc utilities software,7.0
250583296797,best pc utilities software,3.0
271597733961,best pc utilities software,3.0
385318313892,best pc utilities software,11.5
250583296794,best pc registry cleaner,4.0
271597733961,best pc registry cleaner,3.0
385318313892,best pc registry cleaner,2.133334
248612371669,computer cleaner program,9.0
271597733961,computer cleaner program,0.9
385318313892,computer cleaner program,2.0
271597733961,clean up junk files,2.887821
250583296785,the best computer cleaner,7.0
250583296794,the best computer cleaner,4.0
271597733961,the best computer cleaner,9.745537
385318313892,the best computer cleaner,0.202236
248612371669,free cleaner for windows,14.5
250583296785,free cleaner for windows,13.183719
250583296794,free cleaner for windows,5.5
271597733961,free cleaner for windows,4.0
385318313892,free cleaner for windows,9.5
250583296785,pc cleaners that work,3.0
248612371669,best cleaner for windows 10,2.0
250583296785,best cleaner for windows 10,7.0
250583296788,best cleaner for windows 10,8.0
250583296794,best cleaner for windows 10,2.0
250583296797,best cleaner for windows 10,4.0
385318313892,best cleaner for windows 10,4.0
248612371669,windows xp registry cleaner,1.0
250583296785,windows xp registry cleaner,3.0
250583296788,windows xp registry cleaner,2.0
250583296794,windows xp registry cleaner,1.0
250583296797,windows xp registry cleaner,2.0
248612371669,pc system cleaner,27.373179
250583296785,pc system cleaner,22.5
250583296788,pc system cleaner,3.0
250583296794,pc system cleaner,19.0
271597733961,pc system cleaner,107.953453
385318313892,pc system cleaner,61.57436
250583296794,pc cleaner and optimizer,5.0
385318313892,pc cleaner and optimizer,2.143448
250583296785,computer cleaner program,1.0
250583296788,computer cleaner program,1.0
250583296791,computer cleaner program,1.0
250583296794,computer cleaner program,1.0
385318313892,computer cleaner program,13.0
248612371669,computer cleaner app,5.0
385318313892,computer cleaner app,5.0
271597733961,clean my junk files,7.5
385318313892,clean my junk files,7.0
250583296785,junk file cleaner for pc,5.0
250583296794,junk file cleaner for pc,0.333334
271597733961,junk file cleaner for pc,23.0
385318313892,junk file cleaner for pc,4.5
248612371669,optimize laptop,7.5
250583296785,optimize laptop,4.133333
271597733961,optimize laptop,27.738682
385318313892,optimize laptop,76.673746
271597733961,best cleaner for windows 7,3.0
248612371669,free cleaner for windows 7,10.0
250583296794,free cleaner for windows 7,8.0
271597733961,free cleaner for windows 7,17.5
385318313892,free cleaner for windows 7,14.0
248612371669,windows system cleaner,1.0
250583296785,windows system cleaner,1.0
250583296788,windows system cleaner,1.0
250583296794,windows system cleaner,2.0
250583296797,windows system cleaner,2.0
385318313892,windows system cleaner,5.2
248612371669,registry cleaner windows 7 free,2.0
250583296782,registry cleaner windows 7 free,1.0
250583296785,registry cleaner windows 7 free,5.0
250583296788,registry cleaner windows 7 free,10.0
250583296797,registry cleaner windows 7 free,6.0
